timestamp,open,high,low,close,volume
2024-10-01 06:35:00,573.75,573.94,573.72,573.91,41452
2024-10-01 06:40:00,573.92,573.95,573.92,573.93,987
2024-10-01 06:45:00,573.9,574.0,573.9,573.95,5478
2024-10-01 06:50:00,573.96,574.0,573.85,574.0,1960
2024-10-01 06:55:00,573.99,574.27,573.99,574.16,4622
2024-10-01 07:00:00,574.15,574.38,574.14,574.34,22091
2024-10-01 07:05:00,574.34,574.34,574.18,574.3,32086
2024-10-01 07:10:00,574.24,574.3,574.18,574.24,4392
2024-10-01 07:15:00,574.14,574.14,573.94,574.0,6372
2024-10-01 07:20:00,574.01,574.04,573.78,573.78,4692
2024-10-01 07:25:00,573.75,573.86,573.75,573.76,3709
2024-10-01 07:30:00,573.84,573.84,573.55,573.56,4363
2024-10-01 07:35:00,573.6,573.6,573.35,573.35,7338
2024-10-01 07:40:00,573.34,573.52,573.34,573.41,3194
2024-10-01 07:45:00,573.39,573.54,573.39,573.5,4292
2024-10-01 07:50:00,573.47,573.66,573.47,573.65,4217
2024-10-01 07:55:00,573.57,573.62,573.57,573.62,700
2024-10-01 08:00:00,574.25,574.352,572.88,573.76,33567
2024-10-01 08:05:00,573.66,573.75,573.58,573.75,5836
2024-10-01 08:10:00,573.7,573.7,573.59,573.659,1968
2024-10-01 08:15:00,573.6,573.6,573.42,573.5516,4853
2024-10-01 08:20:00,573.55,573.62,573.52,573.62,2715
2024-10-01 08:25:00,573.8,573.84,573.46,573.46,2600
2024-10-01 08:30:00,573.38,573.4,573.21,573.28,8881
2024-10-01 08:35:00,573.2951,573.42,573.2951,573.35,4626
2024-10-01 08:40:00,573.31,573.52,573.31,573.4,4712
2024-10-01 08:45:00,573.38,573.46,573.35,573.46,2885
2024-10-01 08:50:00,573.43,573.52,573.43,573.51,6347
2024-10-01 08:55:00,573.53,573.55,573.45,573.53,2709
2024-10-01 09:00:00,573.51,573.63,573.51,573.57,3138
2024-10-01 09:05:00,573.58,573.67,573.51,573.66,12299
2024-10-01 09:10:00,573.62,573.69,573.51,573.55,6604
2024-10-01 09:15:00,573.51,573.51,573.19,573.2,21123
2024-10-01 09:20:00,573.2,573.3,573.05,573.24,46428
2024-10-01 09:25:00,573.3,573.42,573.2,573.38,46878
2024-10-01 09:30:00,573.4,573.46,570.8,571.06,1516341
2024-10-01 09:35:00,571.07,571.15,569.71,570.4,1306328
2024-10-01 09:40:00,570.4,570.68,569.71,570.2199,1449290
2024-10-01 09:45:00,570.21,570.21,568.95,569.28,1085618
2024-10-01 09:50:00,569.29,569.46,568.62,569.055,1008965
2024-10-01 09:55:00,569.06,569.67,568.53,569.56,1134838
2024-10-01 10:00:00,569.5,570.32,568.78,569.52,1223022
2024-10-01 10:05:00,569.51,569.51,567.83,567.87,887144
2024-10-01 10:10:00,567.86,568.31,567.02,567.6599,1541042
2024-10-01 10:15:00,567.63,567.7,567.0,567.1618,833491
2024-10-01 10:20:00,567.19,568.83,567.18,568.1101,1170079
2024-10-01 10:25:00,568.13,568.29,566.77,567.46,742900
2024-10-01 10:30:00,567.48,567.79,566.61,567.41,949223
2024-10-01 10:35:00,567.37,568.38,567.03,568.13,738617
2024-10-01 10:40:00,568.11,568.79,568.0,568.25,446117
2024-10-01 10:45:00,568.25,568.62,567.75,567.95,507000
2024-10-01 10:50:00,567.935,568.02,567.37,567.46,495016
2024-10-01 10:55:00,567.48,568.22,567.43,568.03,399024
2024-10-01 11:00:00,568.05,568.1,567.54,567.62,253015
2024-10-01 11:05:00,567.64,567.64,566.23,566.2699,671359
2024-10-01 11:10:00,566.24,566.49,566.15,566.1901,490162
2024-10-01 11:15:00,566.19,566.5863,566.0,566.5,618415
2024-10-01 11:20:00,566.49,567.16,566.42,566.66,745956
2024-10-01 11:25:00,566.68,568.0313,566.66,567.92,468690
2024-10-01 11:30:00,567.91,568.579,567.66,568.37,710758
2024-10-01 11:35:00,568.36,568.87,568.18,568.865,550211
2024-10-01 11:40:00,568.85,569.47,568.7018,569.02,1227137
2024-10-01 11:45:00,569.0,569.0,568.34,568.71,741599
2024-10-01 11:50:00,568.71,569.09,568.6955,568.8586,216945
2024-10-01 11:55:00,568.86,569.075,568.34,568.37,264290
2024-10-01 12:00:00,568.3202,569.15,568.0599,569.04,413451
2024-10-01 12:05:00,569.0299,569.375,568.99,569.1198,304753
2024-10-01 12:10:00,569.14,569.6,568.51,568.75,358724
2024-10-01 12:15:00,568.76,569.16,568.685,568.8,255654
2024-10-01 12:20:00,568.87,569.15,568.54,568.725,167320
2024-10-01 12:25:00,568.74,568.93,568.18,568.77,216749
2024-10-01 12:30:00,568.76,568.8999,567.36,568.41,816344
2024-10-01 12:35:00,568.42,568.9,567.8,567.8905,564239
2024-10-01 12:40:00,567.89,568.27,567.26,567.34,622178
2024-10-01 12:45:00,567.37,567.46,566.57,567.13,704052
2024-10-01 12:50:00,567.13,568.82,567.09,568.38,719295
2024-10-01 12:55:00,568.4,568.9,567.62,568.37,638140
2024-10-01 13:00:00,568.3486,568.39,567.43,567.47,422345
2024-10-01 13:05:00,567.44,567.59,567.02,567.4,692968
2024-10-01 13:10:00,567.42,567.66,566.99,567.09,577271
2024-10-01 13:15:00,567.09,567.09,566.42,566.6,560977
2024-10-01 13:20:00,566.6,567.06,566.41,566.56,633981
2024-10-01 13:25:00,566.57,566.6992,566.27,566.44,643071
2024-10-01 13:30:00,566.44,567.85,566.27,567.65,1321445
2024-10-01 13:35:00,567.64,567.64,566.88,567.26,549159
2024-10-01 13:40:00,567.25,568.19,567.15,568.08,444125
2024-10-01 13:45:00,568.1,568.4,567.815,567.87,416040
2024-10-01 13:50:00,567.88,568.38,567.78,568.38,216626
2024-10-01 13:55:00,568.36,569.37,568.295,569.34,552883
2024-10-01 14:00:00,569.32,569.99,569.28,569.74,668316
2024-10-01 14:05:00,569.69,570.04,569.56,569.85,538602
2024-10-01 14:10:00,569.86,570.15,569.68,570.13,445400
2024-10-01 14:15:00,570.1,570.6999,570.08,570.3,490831
2024-10-01 14:20:00,570.3,570.58,570.03,570.26,368719
2024-10-01 14:25:00,570.26,570.55,570.15,570.48,340002
2024-10-01 14:30:00,570.49,570.93,570.4,570.6,444594
2024-10-01 14:35:00,570.61,570.74,570.07,570.4999,552114
2024-10-01 14:40:00,570.5,570.67,570.11,570.4399,371820
2024-10-01 14:45:00,570.43,570.6,570.12,570.2894,328677
2024-10-01 14:50:00,570.29,570.67,569.88,570.16,411029
2024-10-01 14:55:00,570.1493,570.62,570.1493,570.4,394530
2024-10-01 15:00:00,570.38,570.45,570.045,570.145,280818
2024-10-01 15:05:00,570.15,570.48,569.925,570.29,280877
2024-10-01 15:10:00,570.29,570.3825,569.7,569.89,433517
2024-10-01 15:15:00,569.89,570.05,569.58,569.955,286973
2024-10-01 15:20:00,569.96,570.4,569.8604,570.22,361601
2024-10-01 15:25:00,570.22,570.49,570.13,570.26,313827
2024-10-01 15:30:00,570.275,570.275,569.36,569.36,340311
2024-10-01 15:35:00,569.37,569.54,568.86,569.37,548601
2024-10-01 15:40:00,569.3886,569.74,569.21,569.26,608526
2024-10-01 15:45:00,569.28,569.33,568.875,568.96,640900
2024-10-01 15:50:00,568.98,569.23,568.38,568.5852,792348
2024-10-01 15:55:00,568.58,569.11,568.44,568.69,2315307
2024-10-01 16:00:00,568.69,569.33,568.62,569.01,1593370
2024-10-01 16:05:00,569.03,569.07,568.69,568.81,637077
2024-10-01 16:10:00,568.84,568.97,568.69,568.75,127028
2024-10-01 16:15:00,568.74,568.81,568.6903,568.73,73223
2024-10-01 16:20:00,568.72,568.75,568.61,568.64,23972
2024-10-01 16:25:00,568.6,568.75,568.57,568.6704,38728
2024-10-01 16:30:00,568.6504,568.74,568.62,568.62,12463
2024-10-01 16:35:00,568.63,568.65,568.55,568.64,14992
2024-10-01 16:40:00,568.65,568.65,568.44,568.44,14184
2024-10-01 16:45:00,568.4101,568.71,568.41,568.45,68582
2024-10-01 16:50:00,568.4,568.43,568.4,568.43,1199
2024-10-01 16:55:00,568.5,568.6,568.44,568.45,9383
2024-10-01 17:00:00,568.42,568.43,568.42,568.42,2136
2024-10-01 17:05:00,568.53,568.66,568.51,568.64,6574
2024-10-01 17:10:00,568.59,568.62,568.52,568.6,13063
2024-10-01 17:15:00,568.55,568.58,568.55,568.55,1249
2024-10-01 17:20:00,568.55,568.55,568.55,568.55,839
2024-10-01 17:25:00,568.55,568.55,568.55,568.55,716
2024-10-01 17:30:00,568.55,568.55,568.54,568.55,4823
2024-10-01 17:35:00,568.6,568.62,568.6,568.62,334
2024-10-01 17:40:00,568.62,568.62,568.5,568.6,3203
2024-10-01 17:45:00,568.55,568.5504,568.52,568.52,1997
2024-10-01 17:50:00,568.49,568.49,568.4,568.49,3001
2024-10-01 17:55:00,568.57,568.69,568.52,568.69,11180
2024-10-01 18:00:00,568.73,568.98,567.9,567.93,34873
2024-10-01 18:05:00,567.9,567.99,567.7,567.95,21822
2024-10-01 18:10:00,567.86,568.04,567.49,567.71,21231
2024-10-01 18:15:00,567.74,568.0,567.72,567.98,32253
2024-10-01 18:20:00,568.02,568.02,567.7,567.77,9694
2024-10-01 18:25:00,567.84,568.0,567.81,567.86,11817
2024-10-01 18:30:00,567.6,567.96,567.6,567.91,15042
2024-10-01 18:35:00,567.91,568.14,567.811,568.04,20037
2024-10-01 18:40:00,567.93,567.93,567.19,567.19,2670
2024-10-01 18:45:00,567.35,567.67,567.35,567.416,7769
2024-10-01 18:50:00,567.3,567.56,567.25,567.49,13716
2024-10-01 18:55:00,567.45,567.72,567.45,567.64,6941
2024-10-01 19:00:00,567.47,567.66,567.47,567.66,2385
2024-10-01 19:05:00,567.63,567.73,567.43,567.73,28449
2024-10-01 19:10:00,567.62,567.81,567.62,567.75,4050
2024-10-01 19:15:00,567.8,567.96,567.67,567.67,3100
2024-10-01 19:20:00,567.6,567.6,567.37,567.42,11147
2024-10-01 19:25:00,567.27,567.45,566.98,567.29,38102
2024-10-01 19:30:00,567.25,567.49,567.2,567.43,66733
2024-10-01 19:35:00,567.39,567.59,567.39,567.57,9521
2024-10-01 19:40:00,567.57,567.75,567.57,567.57,21515
2024-10-01 19:45:00,567.66,568.07,567.58,568.07,36138
2024-10-01 19:50:00,567.99,568.0,567.4,567.65,8110
2024-10-01 19:55:00,567.75,567.77,567.67,567.76,4831
2024-10-02 04:00:00,567.59,568.02,567.59,568.02,5660
2024-10-02 04:05:00,568.19,568.19,568.19,568.19,100
2024-10-02 04:10:00,568.19,568.19,568.03,568.03,315
2024-10-02 04:15:00,568.04,568.04,567.84,567.9,949
2024-10-02 04:20:00,567.94,568.21,567.94,568.16,5702
2024-10-02 04:25:00,568.17,568.2,568.05,568.2,4787
2024-10-02 04:30:00,568.23,568.35,568.23,568.32,1112
2024-10-02 04:35:00,568.3,568.3,568.26,568.26,400
2024-10-02 04:40:00,568.26,568.26,568.23,568.23,2507
2024-10-02 04:45:00,568.06,568.09,567.96,567.96,1228
2024-10-02 04:50:00,568.09,568.09,568.06,568.06,1104
2024-10-02 04:55:00,567.81,567.95,567.81,567.95,9982
2024-10-02 05:00:00,567.68,567.68,567.55,567.55,386
2024-10-02 05:05:00,567.55,567.55,567.3,567.3,874
2024-10-02 05:10:00,567.3,567.4,567.24,567.35,2318
2024-10-02 05:15:00,567.25,567.25,567.1,567.17,1133
2024-10-02 05:20:00,567.12,567.18,567.0,567.02,4301
2024-10-02 05:25:00,567.03,567.25,567.03,567.25,2011
2024-10-02 05:30:00,567.39,567.44,567.35,567.44,1050
2024-10-02 05:35:00,567.33,567.33,567.33,567.33,100
2024-10-02 05:40:00,567.25,567.25,567.23,567.23,240
2024-10-02 05:45:00,567.2,567.2,567.0,567.0,2074
2024-10-02 05:50:00,567.0,567.0,566.64,566.85,1960
2024-10-02 05:55:00,567.0,567.02,566.85,567.0,2060
2024-10-02 06:00:00,566.91,566.91,566.6,566.6,1294
2024-10-02 06:05:00,566.54,566.65,566.41,566.65,8071
2024-10-02 06:10:00,566.63,566.63,566.37,566.37,1617
2024-10-02 06:15:00,566.58,567.3,566.58,567.3,3747
2024-10-02 06:20:00,567.15,567.15,567.15,567.15,287
2024-10-02 06:25:00,566.98,567.22,566.98,567.22,748
2024-10-02 06:30:00,567.37,567.8,567.37,567.8,1702
2024-10-02 06:35:00,567.92,567.94,567.69,567.69,3619
2024-10-02 06:40:00,567.68,567.69,567.55,567.64,2700
2024-10-02 06:45:00,567.69,567.89,567.69,567.89,487
2024-10-02 06:50:00,567.88,568.13,567.88,568.06,2904
2024-10-02 06:55:00,567.71,567.84,567.68,567.84,845
2024-10-02 07:00:00,567.89,567.92,567.59,567.61,5590
2024-10-02 07:05:00,567.68,567.68,567.09,567.1,2680
2024-10-02 07:10:00,567.04,567.61,567.04,567.61,2465
2024-10-02 07:15:00,567.54,567.54,567.28,567.32,5394
2024-10-02 07:20:00,567.22,567.51,567.11,567.41,6924
2024-10-02 07:25:00,567.48,567.8,567.48,567.8,3414
2024-10-02 07:30:00,567.87,567.87,567.51,567.51,3285
2024-10-02 07:35:00,567.81,568.01,567.81,567.95,5785
2024-10-02 07:40:00,568.01,568.06,567.82,567.87,20381
2024-10-02 07:45:00,567.83,567.84,567.68,567.82,7736
2024-10-02 07:50:00,567.61,567.62,567.17,567.17,3201
2024-10-02 07:55:00,567.21,567.26,567.07,567.15,15534
2024-10-02 08:00:00,567.11,568.7,567.02,567.24,37090
2024-10-02 08:05:00,567.278,567.278,567.02,567.09,9063
2024-10-02 08:10:00,567.05,567.58,567.05,567.45,17352
2024-10-02 08:15:00,567.4,567.8,567.25,567.5,36664
2024-10-02 08:20:00,567.62,568.0,567.4,567.45,35506
2024-10-02 08:25:00,567.412,567.5,566.99,567.0,13892
